node_a,node_b,relation
3597,2967,stronger
1554,3227,weaker
2815,4429,weaker
2588,1986,stronger
1308,3952,weaker
3357,282,stronger
554,1800,stronger
347,3951,incomparable
1395,2416,stronger
2787,883,incomparable
3924,329,incomparable
968,851,incomparable
784,2262,weaker
4285,3526,incomparable
1582,2242,weaker
2093,2946,incomparable
3435,1104,incomparable
983,1159,equivalent
112,4084,incomparable
308,1744,stronger
563,573,equivalent
134,4597,incomparable
941,3377,weaker
2880,4265,incomparable
1553,723,weaker
1037,1395,incomparable
3041,2870,weaker
362,1980,stronger
4572,3933,incomparable
1434,277,stronger
4477,663,stronger
446,173,stronger
3596,2900,incomparable
353,4146,weaker
4155,4584,incomparable
2827,2160,equivalent
4469,21,stronger
1919,2951,equivalent
3039,2982,incomparable
786,4378,weaker
2659,2926,stronger
1458,1775,stronger
3237,4660,incomparable
2103,2479,incomparable
3529,2028,stronger
3641,2269,incomparable
4599,4416,incomparable
3331,1289,incomparable
3888,4590,incomparable
1190,1206,equivalent
235,1242,weaker
3596,4189,equivalent
3524,2623,incomparable
3238,2229,equivalent
4255,627,incomparable
2075,1370,incomparable
2346,1833,weaker
2878,3414,incomparable
653,2694,incomparable
3357,2860,incomparable
4255,4010,weaker
4181,1809,stronger
3424,2392,stronger
344,4568,weaker
36,251,equivalent
1995,4235,weaker
1938,3701,weaker
3817,4538,weaker
2174,36,equivalent
2380,2356,equivalent
179,2222,stronger
3195,1751,stronger
2995,4349,weaker
569,1653,weaker
2840,3280,weaker
283,3511,incomparable
1326,1632,weaker
796,878,stronger
706,1924,incomparable
3655,423,incomparable
2657,2075,equivalent
2538,4635,incomparable
3412,1227,incomparable
4188,694,incomparable
633,2577,stronger
4148,3739,stronger
2109,1489,weaker
3701,3050,incomparable
1983,3070,incomparable
1038,3794,incomparable
1236,2089,incomparable
164,786,incomparable
1110,3670,incomparable
726,1987,weaker
3257,535,stronger
3835,2461,incomparable
1078,4132,incomparable
256,1314,stronger
1556,2444,incomparable
3574,3625,equivalent
3180,2008,stronger
876,241,equivalent
1161,2854,weaker
4007,474,incomparable
2028,2439,equivalent
4504,1280,stronger
1584,1459,weaker
2272,1079,stronger
9,4039,incomparable
3746,4082,incomparable
1499,2849,weaker
2619,2880,weaker
792,2233,equivalent
448,2423,stronger
3291,3687,incomparable
767,4620,weaker
1061,2623,incomparable
959,2346,equivalent
1806,3908,incomparable
1517,3805,weaker
751,2582,equivalent
501,4097,incomparable
3111,2938,equivalent
3462,2229,stronger
1459,3800,incomparable
3314,3297,incomparable
2008,632,weaker
380,3578,incomparable
951,4333,incomparable
3427,3174,stronger
849,4056,incomparable
1399,524,weaker
905,3399,weaker
3885,1019,stronger
4110,3581,stronger
2649,3257,incomparable
1522,2809,equivalent
1169,3445,weaker
4398,4021,stronger
4202,4109,weaker
237,3650,weaker
4075,3745,stronger
1064,2116,incomparable
3027,3590,weaker
374,1669,incomparable
2138,1213,equivalent
4521,829,incomparable
3767,367,weaker
4266,2000,incomparable
2413,3138,equivalent
2891,1450,incomparable
2674,2913,incomparable
1354,4514,weaker
4229,2118,stronger
1691,3153,stronger
2226,279,equivalent
1539,3513,incomparable
1860,3339,incomparable
332,1793,incomparable
1863,3610,incomparable
3983,372,weaker
2307,2338,weaker
963,3353,weaker
3222,2903,incomparable
1133,3010,stronger
306,1511,equivalent
361,1218,stronger
3339,1209,stronger
1421,4581,weaker
2677,1275,incomparable
172,2450,incomparable
1252,1362,stronger
276,2019,weaker
491,3893,weaker
4667,4572,incomparable
4486,30,stronger
4207,615,incomparable
676,2892,incomparable
4389,2349,incomparable
2937,1579,stronger
1808,1994,equivalent
2682,306,stronger
2418,2677,weaker
623,2507,incomparable
4583,4285,incomparable
1440,1948,stronger
2395,3632,weaker
3933,3422,incomparable
1913,2168,stronger
1464,90,incomparable
46,402,equivalent
1412,3872,weaker
271,2964,incomparable
1147,4355,weaker
757,228,incomparable
3989,4485,incomparable
38,2204,stronger
2762,2113,weaker
3068,1631,incomparable
2048,3524,weaker
2426,2164,weaker
2173,1718,weaker
1029,1101,incomparable
1378,2009,equivalent
557,4489,weaker
2529,1353,weaker
2807,543,weaker
1088,1681,weaker
157,4555,incomparable
3842,4408,incomparable
1253,28,incomparable
3638,471,stronger
2440,3001,equivalent
2815,404,weaker
2676,4032,incomparable
4257,4650,weaker
721,167,weaker
3630,2273,incomparable
3394,3494,weaker
4644,2817,stronger
4059,3884,weaker
3247,1754,stronger
1170,3376,weaker
688,1158,weaker
2866,4506,incomparable
409,2497,incomparable
2484,4212,incomparable
4569,199,stronger
271,1809,stronger
2967,2868,weaker
4591,4122,incomparable
2678,2765,incomparable
107,3098,incomparable
3662,1215,stronger
2693,1353,incomparable
650,1805,stronger
2952,2745,stronger
2245,2883,incomparable
643,634,stronger
589,4535,weaker
150,701,equivalent
4370,3372,stronger
4585,1082,incomparable
4299,688,stronger
3523,4439,incomparable
300,1399,equivalent
2244,3597,incomparable
1660,4300,incomparable
172,3873,weaker
2207,497,stronger
3427,1698,stronger
316,4561,incomparable
2752,2283,weaker
3523,1406,stronger
3786,4260,stronger
3301,3279,weaker
4220,1334,incomparable
4053,4604,weaker
4591,2967,stronger
3164,2227,weaker
4523,554,incomparable
2601,3053,incomparable
2728,2828,stronger
2260,508,incomparable
2924,3706,weaker
1976,749,weaker
2908,1483,weaker
934,3792,incomparable
798,2965,equivalent
344,543,incomparable
994,4597,incomparable
726,645,weaker
2226,897,weaker
1245,1964,incomparable
4101,3490,incomparable
517,4443,weaker
1458,3011,incomparable
2275,35,stronger
1234,1051,incomparable
174,1071,weaker
3849,236,stronger
1199,4248,weaker
1822,1221,equivalent
4420,991,stronger
1290,4366,weaker
1837,563,stronger
1386,4074,weaker
3208,1371,equivalent
3820,2689,incomparable
3747,3342,incomparable
1078,3140,incomparable
3162,4409,weaker
1500,2109,equivalent
2891,3357,incomparable
1265,522,incomparable
2204,1673,weaker
1970,4475,incomparable
4537,1926,stronger
1820,744,weaker
1927,1395,equivalent
3093,1771,stronger
3964,2818,stronger
4626,1217,incomparable
2186,2787,incomparable
2382,4419,weaker
2621,2715,equivalent
986,4490,weaker
1074,4337,weaker
2438,564,equivalent
3432,4620,weaker
3286,2351,incomparable
3236,544,equivalent
820,256,incomparable
1243,1113,incomparable
76,2956,weaker
4632,3856,stronger
3400,386,equivalent
2966,4066,weaker
2224,3429,weaker
3989,4164,incomparable
2444,3203,stronger
3822,1772,incomparable
3744,4333,incomparable
3897,4575,incomparable
480,4510,weaker
2935,1720,equivalent
2572,1668,weaker
2947,791,incomparable
4382,3866,incomparable
1966,1858,incomparable
2319,1222,stronger
4311,1182,stronger
3306,1663,incomparable
3397,1027,incomparable
1745,169,weaker
3288,2023,stronger
4540,4425,incomparable
3874,4564,incomparable
555,4280,weaker
4478,1295,incomparable
44,2078,incomparable
3829,3101,incomparable
2162,457,incomparable
2595,3722,weaker
3677,263,incomparable
1803,524,weaker
375,148,stronger
2971,3255,weaker
873,4562,incomparable
2597,570,equivalent
713,143,stronger
3269,2131,stronger
113,4285,weaker
442,3063,incomparable
3499,2593,stronger
1773,3506,weaker
1501,2818,equivalent
4579,3225,stronger
1554,4142,weaker
3030,802,equivalent
4277,4580,stronger
2938,1213,equivalent
278,4537,weaker
1152,1129,incomparable
551,2417,equivalent
964,1832,incomparable
4109,4215,stronger
2980,2378,equivalent
3095,2890,incomparable
4647,2578,stronger
1529,1052,weaker
3702,3302,incomparable
2573,3717,incomparable
1102,2705,equivalent
4349,669,incomparable
2394,3974,weaker
2449,3681,incomparable
4288,2645,stronger
1094,4507,weaker
2758,4436,weaker
3437,3004,stronger
1393,4574,weaker
4151,2347,incomparable
446,4471,incomparable
1504,3624,incomparable
2030,2916,equivalent
306,1458,weaker
4139,3461,weaker
3200,58,weaker
2272,2449,weaker
1752,2413,equivalent
3605,1275,incomparable
4269,4473,incomparable
413,3018,stronger
303,1160,equivalent
242,3136,stronger
4454,3472,incomparable
2730,1048,weaker
4335,2060,incomparable
2446,1289,incomparable
2351,463,incomparable
2878,946,stronger
2012,4215,weaker
4214,3985,equivalent
4376,371,incomparable
3476,2558,incomparable
3044,2147,stronger
2698,1510,weaker
3040,4657,weaker
3095,1146,incomparable
3730,1162,stronger
1961,2937,weaker
209,4127,incomparable
3891,2019,incomparable
1238,98,stronger
3180,695,incomparable
215,3383,incomparable
3811,1501,stronger
3119,227,equivalent
3334,2101,incomparable
4094,1035,incomparable
3368,931,stronger
11,1109,incomparable
2017,3219,equivalent
862,4133,weaker
2481,879,incomparable
84,3085,weaker
791,1449,incomparable
3170,1855,weaker
25,226,stronger
2275,1942,stronger
1802,32,equivalent
2154,3867,weaker
3169,2384,equivalent
1820,2301,weaker
779,3317,weaker
3857,3724,incomparable
4633,3945,stronger
3320,2553,stronger
1183,926,weaker
2845,3226,equivalent
383,873,incomparable
684,47,incomparable
1878,27,equivalent
2540,146,incomparable
1621,2091,weaker
3792,2548,stronger
4024,3837,weaker
858,4549,incomparable
696,2501,equivalent
1071,1624,stronger
272,4425,weaker
3259,3216,stronger
3875,1270,incomparable
829,3030,stronger
1560,1788,stronger
2253,3472,incomparable
754,2856,weaker
1912,3179,stronger
2199,203,incomparable
1936,1321,equivalent
55,4575,incomparable
3584,1471,incomparable
3489,645,incomparable
2257,4345,incomparable
1407,1731,weaker
1553,4000,weaker
2498,1024,weaker
868,3143,incomparable
1895,731,incomparable
1838,197,stronger
1272,1506,incomparable
830,407,incomparable
978,1059,incomparable
3035,3858,weaker
163,3327,weaker
1980,2532,equivalent
3571,2148,incomparable
985,1449,incomparable
4364,1030,incomparable
1936,1671,weaker
2839,3919,weaker
432,4683,incomparable
2918,4212,weaker
1777,860,weaker
476,2511,incomparable
1310,2148,weaker
26,962,stronger
3923,2226,stronger
282,2645,weaker
1813,3708,weaker
2336,3483,weaker
102,957,stronger
3402,245,stronger
1048,3087,incomparable
2132,1209,stronger
191,248,equivalent
3790,2047,incomparable
1153,2322,weaker
277,2651,weaker
3274,1938,stronger
2176,2420,weaker
555,4093,weaker
4213,3843,stronger
1752,2092,equivalent
439,3918,incomparable
4546,2740,stronger
1676,3036,stronger
2598,608,weaker
1963,2312,equivalent
4291,2221,stronger
4012,2806,stronger
471,423,weaker
4034,2565,stronger
4151,3904,incomparable
1907,2380,equivalent
1845,1502,incomparable
1007,403,weaker
2683,157,incomparable
1905,3273,weaker
2493,2477,incomparable
4454,118,incomparable
4438,4311,incomparable
3571,2282,incomparable
4044,1940,stronger
2783,738,equivalent
3111,3987,weaker
3691,132,stronger
3584,1955,stronger
2431,1784,weaker
2949,3659,incomparable
177,326,incomparable
3666,2519,incomparable
4074,1590,incomparable
1603,3847,incomparable
784,2990,weaker
3064,4171,incomparable
1109,306,stronger
2042,511,incomparable
2220,2503,weaker
981,1060,incomparable
2617,2139,equivalent
3506,1483,incomparable
1942,280,weaker
2090,178,stronger
1811,1517,stronger
971,3755,weaker
23,798,stronger
4160,960,incomparable
435,742,stronger
4015,2299,stronger
554,3817,incomparable
1688,1302,equivalent
1895,60,incomparable
2108,1107,equivalent
4520,1653,incomparable
2644,1087,stronger
20,4068,weaker
2069,590,stronger
1269,537,incomparable
2807,4491,weaker
4285,66,incomparable
3275,395,incomparable
451,2534,incomparable
1494,655,incomparable
4391,2936,incomparable
3737,4398,incomparable
3756,4640,incomparable
786,3012,stronger
791,912,equivalent
569,2031,equivalent
2506,4536,incomparable
4629,1007,stronger
1253,943,incomparable
1587,65,incomparable
1666,358,incomparable
2125,872,incomparable
1504,2282,incomparable
485,3057,weaker
4334,3341,incomparable
4017,3634,weaker
4607,4631,weaker
4526,3511,incomparable
2788,4599,weaker
3879,3700,weaker
4211,2187,stronger
1666,3741,incomparable
1986,713,weaker
1863,2565,stronger
2342,3731,weaker
4207,1664,incomparable
243,3150,weaker
2550,4434,incomparable
406,4080,weaker
3009,4194,weaker
2042,995,stronger
1918,3403,weaker
3912,26,incomparable
3879,4050,incomparable
4163,1365,stronger
3598,1556,incomparable
2471,354,incomparable
726,271,weaker
795,630,weaker
2959,3326,weaker
2699,4153,incomparable
469,3089,incomparable
1477,2879,incomparable
1642,2192,stronger
4245,2306,incomparable
1330,385,weaker
3766,2079,incomparable
4497,837,incomparable
2339,585,equivalent
2456,1924,incomparable
1790,2063,incomparable
4305,4050,incomparable
877,790,equivalent
2680,4261,incomparable
2821,3742,incomparable
1712,1591,equivalent
3068,3619,incomparable
1607,3295,weaker
3565,4425,weaker
700,4311,weaker
4602,2701,stronger
2558,4271,incomparable
4306,3871,incomparable
232,2745,equivalent
2816,365,incomparable
49,3792,incomparable
527,1350,equivalent
3653,3491,weaker
520,933,stronger
1786,2479,weaker
2174,4281,weaker
3079,186,incomparable
611,3680,weaker
3312,165,stronger
3169,2331,weaker
4595,3600,incomparable
104,3849,incomparable
2962,540,equivalent
340,184,stronger
3500,3599,stronger
2034,2931,weaker
473,3157,stronger
4291,4128,incomparable
719,180,stronger
3071,483,incomparable
4299,1737,stronger
4156,3903,weaker
2132,4405,incomparable
1196,519,equivalent
843,1155,incomparable
3859,684,incomparable
404,4491,weaker
1961,4523,weaker
1801,104,weaker
13,1637,weaker
3580,2989,stronger
65,1827,stronger
1100,3440,incomparable
2257,4292,incomparable
256,82,incomparable
4125,2496,incomparable
2177,3774,weaker
2777,1295,weaker
2429,3995,weaker
595,2931,weaker
2231,4010,weaker
357,4271,weaker
1305,812,equivalent
3287,2336,stronger
732,950,equivalent
2698,1941,weaker
4690,1901,stronger
3618,598,incomparable
438,2166,stronger
2709,1541,stronger
2590,3539,weaker
33,4332,weaker
28,3988,incomparable
3603,1229,incomparable
869,4604,incomparable
2980,2004,weaker
3011,3569,incomparable
738,1869,weaker
1161,1972,equivalent
2787,2363,stronger
3401,3754,stronger
4470,1753,stronger
1909,1084,equivalent
2093,1393,stronger
176,72,incomparable
3965,305,stronger
444,1018,stronger
2944,253,stronger
3871,2333,incomparable
1565,4657,weaker
2034,971,equivalent
1958,4359,incomparable
4399,3391,stronger
2785,2825,equivalent
3814,4458,weaker
163,2469,weaker
2482,572,stronger
195,4636,weaker
725,1418,stronger
4665,100,incomparable
2984,1722,weaker
948,3153,equivalent
4422,4314,incomparable
1793,2979,incomparable
3699,3919,incomparable
3194,1717,equivalent
3357,957,stronger
2853,3898,incomparable
2956,613,stronger
3928,1712,stronger
134,1889,stronger
2109,1680,weaker
1622,4036,weaker
2537,629,weaker
4431,54,incomparable
322,4569,incomparable
2473,644,stronger
3598,1019,stronger
98,2609,weaker
4475,1292,stronger
521,3466,weaker
2670,1158,incomparable
3580,1379,stronger
2926,2841,weaker
2685,500,incomparable
4605,4556,stronger
2470,346,incomparable
2779,3545,incomparable
2586,3904,incomparable
3716,2179,stronger
3112,3196,stronger
947,2527,stronger
1771,3728,weaker
465,4473,weaker
1320,823,incomparable
4575,3566,incomparable
2247,1213,stronger
3828,1831,stronger
1008,3934,weaker
2109,2969,equivalent
2059,1162,stronger
2236,2744,weaker
120,1967,incomparable
3996,2354,stronger
1145,2138,equivalent
1499,3390,weaker
2337,4489,incomparable
1978,4556,weaker
3554,4638,weaker
1985,3283,weaker
3105,3314,incomparable
964,3231,stronger
3801,3017,stronger
3677,507,stronger
1710,2297,stronger
3205,1451,weaker
2167,1984,stronger
2991,933,equivalent
2755,2154,stronger
3968,2376,incomparable
2113,2687,incomparable
3825,378,weaker
561,747,equivalent
1949,3976,incomparable
1820,1122,weaker
865,3410,incomparable
1906,896,equivalent
2544,2873,weaker
940,551,equivalent
4438,2298,stronger
2385,4314,incomparable
1929,3509,incomparable
4272,2760,stronger
3883,733,stronger
4580,661,incomparable
3463,4311,incomparable
1555,2544,equivalent
1070,1563,stronger
4084,2709,incomparable
2139,2006,equivalent
3085,4136,incomparable
136,3385,weaker
4518,2412,stronger
3379,2893,incomparable
3398,3135,stronger
3649,502,stronger
4525,1139,stronger
3200,2396,equivalent
1940,4048,weaker
4278,4645,incomparable
1616,3170,equivalent
3173,3956,weaker
4173,687,stronger
3538,2391,stronger
1418,3185,weaker
2042,1292,stronger
1039,2600,stronger
406,1933,stronger
349,1399,stronger
1875,2872,incomparable
1207,2184,stronger
4395,2951,stronger
3299,3314,incomparable
565,465,equivalent
2188,4500,weaker
2849,1765,stronger
2558,3279,incomparable
1467,1734,incomparable
739,3247,weaker
3602,4254,equivalent
3175,1935,equivalent
1208,3725,weaker
2187,1831,equivalent
2044,3997,incomparable
3766,2376,incomparable
1837,486,stronger
4031,3613,stronger
1900,1774,incomparable
4539,1545,stronger
4212,1150,incomparable
3143,4090,incomparable
519,3099,weaker
4304,4122,incomparable
1503,2303,weaker
44,362,weaker
3225,2402,weaker
1733,2765,weaker
3025,3280,weaker
788,1045,weaker
1149,270,weaker
894,1441,weaker
4280,503,incomparable
4548,3701,incomparable
3898,4373,incomparable
116,2867,weaker
3910,3444,stronger
4166,1155,incomparable
2631,882,weaker
3123,590,equivalent
767,1107,equivalent
1605,2206,equivalent
1083,3033,stronger
651,3376,incomparable
2093,1206,stronger
28,4151,incomparable
3049,4024,weaker
4140,873,incomparable
4257,1458,incomparable
67,881,equivalent
327,4218,stronger
2257,3300,incomparable
1467,929,stronger
2988,2058,weaker
689,635,weaker
3743,4620,incomparable
671,995,equivalent
3269,765,incomparable
3004,1248,weaker
251,409,weaker
4095,349,stronger
4203,1572,stronger
3188,3809,incomparable
4609,570,stronger
2532,2192,equivalent
1818,1159,equivalent
4173,1171,incomparable
1356,2037,weaker
1497,3962,weaker
3677,3219,stronger
2352,4476,weaker
2467,1016,stronger
55,1436,incomparable
2221,1549,equivalent
3687,2217,incomparable
3420,1873,incomparable
4531,98,stronger
873,1102,stronger
4564,3429,stronger
976,2920,equivalent
2294,4656,incomparable
1456,4311,incomparable
2946,3121,stronger
2865,2001,stronger
1418,1575,equivalent
203,4690,incomparable
354,133,stronger
2375,3305,weaker
1091,4563,weaker
60,3069,weaker
1392,1293,weaker
1522,585,equivalent
1207,1513,stronger
81,913,equivalent
3782,1299,incomparable
4007,3861,stronger
2104,2438,equivalent
1395,4193,incomparable
3119,955,weaker
1491,3901,incomparable
1854,2263,weaker
3332,2002,stronger
808,2181,equivalent
2793,3414,weaker
3841,1879,incomparable
3061,196,stronger
12,4691,incomparable
415,3418,incomparable
3835,3754,equivalent
2997,211,weaker
4241,2752,stronger
3993,2650,incomparable
4651,4313,incomparable
67,1365,equivalent
2097,1617,stronger
1579,4660,weaker
2494,2973,incomparable
2203,4487,incomparable
892,1478,weaker
3141,2003,equivalent
2477,2777,stronger
1687,406,incomparable
450,3762,incomparable
4634,2050,incomparable
1423,4497,weaker
1628,765,weaker
1022,955,incomparable
626,955,incomparable
2562,2326,stronger
3850,3631,equivalent
2861,673,stronger
2040,3153,stronger
2190,468,stronger
2261,1121,stronger
2876,3425,incomparable
3706,499,stronger
1706,1587,weaker
3117,104,weaker
1997,73,weaker
3041,3492,weaker
2482,1808,stronger
2927,2424,stronger
465,3481,weaker
350,3531,weaker
3505,1906,stronger
2171,3609,weaker
1641,411,incomparable
1035,601,stronger
2155,632,weaker
3079,751,stronger
976,3404,weaker
3483,612,stronger
4204,1126,stronger
241,1494,weaker
2242,3260,weaker
370,1150,incomparable
2443,4482,incomparable
1543,253,stronger
254,3419,weaker
409,1078,incomparable
2358,4374,weaker
2017,4081,weaker
2698,278,equivalent
917,730,stronger
3950,428,incomparable
37,159,weaker
3963,2353,stronger
584,2772,equivalent
4290,496,stronger
2681,4246,incomparable
185,57,weaker
4594,3913,incomparable
444,1449,incomparable
363,329,incomparable
2699,4263,incomparable
2217,2799,stronger
3144,2435,weaker
1604,1818,equivalent
737,3953,weaker
539,2248,weaker
4312,1194,stronger
3693,3431,incomparable
1980,4549,weaker
2656,402,incomparable
1993,1778,stronger
1000,3774,weaker
1459,4288,incomparable
3995,736,stronger
1123,1895,weaker
822,2721,stronger
3081,3025,stronger
3196,2975,equivalent
2365,603,weaker
3901,320,incomparable
2464,582,stronger
2232,1013,stronger
3486,4242,stronger
3350,4381,incomparable
3427,629,incomparable
848,909,incomparable
2541,2522,incomparable
2816,475,stronger
4545,3997,incomparable
3220,336,weaker
3497,3088,incomparable
3311,454,incomparable
2103,2296,incomparable
2774,249,stronger
807,4483,weaker
3288,470,stronger
1593,2948,equivalent
3141,3426,weaker
2453,3806,incomparable
889,1849,incomparable
3841,4591,weaker
4445,1322,incomparable
3331,4489,incomparable
2993,2215,equivalent
978,2271,incomparable
3910,1163,incomparable
3999,2144,incomparable
1480,977,incomparable
1841,202,stronger
3470,2554,incomparable
2290,28,stronger
1789,1732,stronger
4118,3529,incomparable
3067,3103,incomparable
1195,993,equivalent
4543,2015,stronger
1601,2435,weaker
527,305,equivalent
1196,4601,weaker
1240,4119,incomparable
4129,2375,stronger
29,2280,incomparable
3943,3905,incomparable
1677,2430,incomparable
4528,394,stronger
2833,2118,equivalent
2406,2805,incomparable
2263,4217,incomparable
364,2758,stronger
1269,915,stronger
4608,3541,incomparable
1743,4181,weaker
1473,156,incomparable
4499,4537,incomparable
1825,3991,weaker
1550,3786,weaker
750,3733,weaker
2135,275,stronger
3031,3796,weaker
3043,2867,weaker
2413,2471,weaker
699,4145,weaker
3421,3227,incomparable
2244,2662,incomparable
3264,1523,incomparable
239,4160,weaker
3472,2226,stronger
1259,577,stronger
2239,1537,incomparable
744,131,stronger
532,2692,incomparable
2772,2000,weaker
3689,3392,incomparable
4085,4146,incomparable
4656,3181,stronger
4035,2339,stronger
282,1763,weaker
1693,280,weaker
724,418,weaker
4173,3212,stronger
3918,4383,incomparable
3763,3314,weaker
1144,223,equivalent
4420,3089,incomparable
2646,4520,incomparable
3119,768,equivalent
3912,404,stronger
3588,3690,incomparable
2096,4053,weaker
1785,4191,weaker
2093,2092,stronger
1910,2385,incomparable
3613,4686,weaker
2906,660,weaker
531,2625,equivalent
2341,851,weaker
2422,2533,weaker
3720,584,stronger
955,1640,incomparable
4649,1047,incomparable
985,3734,incomparable
214,1605,stronger
2131,2734,weaker
3397,4280,incomparable
1315,1394,stronger
3591,1113,incomparable
19,1137,weaker
1352,2215,equivalent
3437,4618,weaker
371,3282,incomparable
1572,4433,weaker
2726,3294,weaker
3457,2052,stronger
2175,3191,equivalent
3918,195,stronger
2992,3413,incomparable
1773,3376,weaker
226,834,weaker
3323,2237,stronger
3149,4336,incomparable
4401,4486,incomparable
4640,338,stronger
1159,2170,weaker
729,896,equivalent
3430,1545,stronger
3970,2987,stronger
1795,4074,weaker
4436,2228,stronger
2794,3586,weaker
1581,358,incomparable
3850,1350,stronger
2790,2124,weaker
407,4228,stronger
1713,477,incomparable
4516,3685,incomparable
706,2575,stronger
3786,1365,stronger
1346,2935,equivalent
3476,1139,stronger
2620,400,weaker
3898,1771,stronger
3256,2304,incomparable
3111,2889,weaker
1461,414,incomparable
1180,4336,incomparable
2782,169,incomparable
4244,3347,equivalent
4521,1935,stronger
1652,359,incomparable
3374,2710,incomparable
454,3643,incomparable
4327,349,stronger
1629,3381,incomparable
3317,3896,incomparable
914,4567,incomparable
2576,451,incomparable
3510,1258,incomparable
4251,4676,weaker
3,1677,incomparable
4242,2870,incomparable
882,333,incomparable
104,39,incomparable
764,2529,equivalent
1530,1308,equivalent
418,1138,stronger
3768,735,incomparable
504,912,incomparable
1054,790,stronger
4228,1659,incomparable
3295,3706,incomparable
3028,3362,weaker
4532,2070,incomparable
3410,1966,incomparable
3845,1140,stronger
4347,2290,incomparable
4003,2480,incomparable
3106,4184,incomparable
1220,2930,equivalent
1905,781,equivalent
2824,2808,weaker
2746,1397,stronger
652,3412,incomparable
1452,4219,incomparable
4032,4349,weaker
2452,4333,incomparable
3324,98,stronger
994,4280,incomparable
373,2684,incomparable
3793,3020,stronger
2115,2469,incomparable
2961,3429,weaker
4678,3184,incomparable
1128,1247,weaker
212,4429,incomparable
700,3429,weaker
4296,2301,incomparable
1316,2237,stronger
576,1673,weaker
3838,4641,weaker
2933,68,weaker
1300,3424,weaker
1514,909,weaker
4014,4308,incomparable
2806,4430,weaker
1290,1955,equivalent
1042,1853,incomparable
4187,4236,stronger
2320,2470,weaker
1587,3639,incomparable
1270,3932,incomparable
1776,4292,incomparable
4668,2065,incomparable
4224,4303,weaker
4167,3769,incomparable
1111,3121,equivalent
3696,1151,stronger
2190,4282,incomparable
1770,2942,weaker
1856,2716,incomparable
2434,478,equivalent
880,3373,incomparable
371,1806,incomparable
412,1807,stronger
355,1273,incomparable
4149,1850,incomparable
1401,2321,equivalent
1979,83,stronger
2364,4620,incomparable
2424,2419,equivalent
435,478,stronger
4156,3960,equivalent
1415,1438,incomparable
90,2695,incomparable
2886,6,stronger
3684,4150,incomparable
88,1868,weaker
3128,2737,incomparable
1464,3774,incomparable
3876,156,incomparable
1070,2157,stronger
1120,1520,stronger
4521,1614,stronger
1353,3943,incomparable
3624,874,stronger
3639,3626,stronger
2541,4108,incomparable
727,4420,incomparable
4265,870,incomparable
3981,1111,stronger
1314,1736,equivalent
1300,3558,weaker
1499,735,weaker
4577,1142,stronger
1413,3435,weaker
697,3265,weaker
4532,1399,stronger
3981,4494,weaker
1359,4138,weaker
2448,2604,stronger
2491,3240,stronger
4087,3200,stronger
4135,1928,stronger
4176,1737,stronger
2577,3923,weaker
491,1295,stronger
3166,1285,weaker
181,4287,weaker
2268,4107,incomparable
3634,4571,incomparable
3102,3744,incomparable
3976,336,stronger
454,2167,incomparable
3685,3570,incomparable
610,2680,weaker
2205,3004,equivalent
4531,4530,incomparable
2325,1608,weaker
3682,3272,incomparable
113,2813,stronger
3439,1070,incomparable
2989,1773,equivalent
936,3789,weaker
5,4411,incomparable
616,2121,stronger
4652,511,incomparable
3950,993,stronger
3981,306,stronger
2171,2080,weaker
3955,1337,stronger
1565,2270,weaker
1530,3215,equivalent
3878,4500,incomparable
303,843,weaker
1808,685,equivalent
3126,3175,stronger
3451,491,incomparable
3155,1661,incomparable
2673,197,stronger
634,2111,incomparable
4612,4495,incomparable
1104,2060,weaker
4510,2498,stronger
4147,2446,incomparable
2485,146,incomparable
3538,3119,stronger
678,3349,weaker
883,371,incomparable
2920,1794,equivalent
700,664,weaker
4394,71,stronger
261,4000,incomparable
954,2466,weaker
2728,1035,weaker
1131,3102,incomparable
1248,469,incomparable
1886,2446,weaker
4061,2113,incomparable
274,263,incomparable
1196,1999,equivalent
1775,2615,equivalent
808,3580,weaker
3469,1420,incomparable
1268,4504,incomparable
4411,3808,stronger
882,4468,incomparable
658,1542,stronger
2277,2452,incomparable
4018,881,stronger
1504,2502,stronger
3500,3924,incomparable
4190,2119,incomparable
1874,1281,incomparable
1341,818,weaker
1572,2636,equivalent
3953,3869,weaker
639,4683,incomparable
3184,2375,stronger
3311,4402,incomparable
2342,4540,weaker
2655,2785,stronger
3708,840,incomparable
3438,979,stronger
4224,1888,incomparable
4389,235,stronger
3107,2128,weaker
4000,2934,stronger
570,3765,weaker
4288,2812,incomparable
1319,2348,equivalent
3074,675,stronger
2337,4546,incomparable
4144,3063,incomparable
551,4462,weaker
2774,2103,incomparable
1122,1245,incomparable
3842,1944,stronger
4692,2114,stronger
1970,588,weaker
1796,2687,weaker
3315,3181,stronger
2038,4664,incomparable
221,3015,stronger
4338,2525,incomparable
1535,4043,incomparable
1067,1723,stronger
2249,2632,stronger
1769,1995,equivalent
1576,1600,equivalent
3057,1610,stronger
1906,14,weaker
2064,4572,incomparable
3029,1282,stronger
2784,697,equivalent
1428,2641,stronger
435,2385,incomparable
2233,1348,equivalent
3716,1431,incomparable
3365,450,incomparable
3898,913,stronger
682,2262,incomparable
2979,2858,incomparable
964,1194,stronger
1578,2585,equivalent
2999,1790,weaker
537,3601,incomparable
2913,4490,incomparable
1234,2775,stronger
2087,2462,incomparable
