node_a,node_b,relation
2162,651,incomparable
2162,1540,stronger
2162,1899,stronger
2162,1909,stronger
2162,2588,incomparable
2162,2791,incomparable
2162,3364,incomparable
2162,4656,incomparable
2162,4682,incomparable
2163,169,incomparable
2163,1343,stronger
2163,1348,stronger
2163,1786,stronger
2163,2035,weaker
2163,2161,incomparable
2163,2363,stronger
2163,3016,stronger
2163,3284,incomparable
2163,3332,incomparable
2163,3572,incomparable
2163,3745,incomparable
2164,603,incomparable
2164,1413,stronger
2164,2297,stronger
2164,2351,incomparable
2164,3245,stronger
2164,3456,weaker
2164,3735,incomparable
2164,3937,incomparable
2164,4156,incomparable
2164,4328,incomparable
2164,4440,incomparable
2164,4666,incomparable
2164,4679,incomparable
2165,659,incomparable
2165,876,stronger
2165,1153,stronger
2165,1177,stronger
2165,1278,incomparable
2165,2153,stronger
2165,2466,incomparable
2165,3152,incomparable
2165,3292,incomparable
2165,3409,incomparable
2165,3562,incomparable
2165,4106,incomparable
2165,4399,incomparable
2166,1473,weaker
2166,1691,weaker
2166,2118,equivalent
2166,2131,equivalent
2166,2167,weaker
2166,2568,equivalent
2166,2600,equivalent
2166,2669,weaker
2166,2957,equivalent
2166,2984,equivalent
2166,3026,equivalent
2166,3036,equivalent
2166,3648,weaker
2166,4228,weaker
2167,329,incomparable
2167,1067,incomparable
2167,1285,incomparable
2167,1633,incomparable
2167,2446,incomparable
2167,3139,incomparable
2167,3169,stronger
2168,431,weaker
2168,1086,weaker
2168,1404,equivalent
2168,1662,weaker
2168,1695,weaker
2168,1758,equivalent
2168,1854,weaker
2168,2019,weaker
2168,2851,weaker
2168,3165,equivalent
2168,3822,weaker
2168,3901,weaker
2169,738,stronger
2169,1521,incomparable
2169,1949,incomparable
2169,2082,incomparable
2169,2837,stronger
2169,4164,incomparable
2169,4439,incomparable
2170,176,incomparable
2170,424,incomparable
2170,691,stronger
2170,749,incomparable
2170,978,incomparable
2170,1166,stronger
2170,1192,incomparable
2170,1303,incomparable
2170,1497,stronger
2170,2380,stronger
2170,3227,incomparable
2171,237,equivalent
2171,273,weaker
2171,293,equivalent
2171,335,weaker
2171,762,equivalent
2171,1754,equivalent
2171,2479,weaker
2171,2676,weaker
2171,2887,weaker
2171,3185,weaker
2171,3502,weaker
2172,429,weaker
2172,559,equivalent
2172,1045,weaker
2172,2284,weaker
2172,2714,weaker
2172,2766,equivalent
2172,4355,weaker
2173,984,stronger
2173,1977,incomparable
2173,2137,weaker
2173,2307,stronger
2173,2794,stronger
2173,2905,stronger
2173,3237,stronger
2174,694,weaker
2174,1081,equivalent
2174,1584,equivalent
2174,1982,equivalent
2174,2011,equivalent
2174,2581,equivalent
2174,2863,weaker
2174,2969,equivalent
2174,3249,equivalent
2174,3546,weaker
2174,4314,weaker
2174,4665,weaker
2175,1104,weaker
2175,1183,equivalent
2175,1501,equivalent
2175,1581,weaker
2175,2026,equivalent
2175,2308,weaker
2175,2731,equivalent
2175,3005,equivalent
2175,3694,weaker
2175,4455,weaker
2176,469,weaker
2176,809,equivalent
2176,828,weaker
2176,832,weaker
2176,1157,equivalent
2176,1186,equivalent
2176,1901,equivalent
2176,1937,weaker
2176,3067,weaker
2176,3331,weaker
2176,4072,weaker
2176,4565,weaker
2177,42,weaker
2177,802,equivalent
2177,1048,weaker
2177,1334,weaker
2177,2122,equivalent
2177,3611,weaker
2177,4581,weaker
2178,169,equivalent
2178,217,incomparable
2178,304,stronger
2178,1184,weaker
2178,1412,stronger
2178,1774,incomparable
2178,1919,stronger
2178,2043,weaker
2178,2273,incomparable
2178,3218,stronger
2178,3368,incomparable
2178,3789,incomparable
2178,3892,incomparable
2178,4524,incomparable
2178,4670,incomparable
2179,207,weaker
2179,598,weaker
2179,1333,equivalent
2179,1620,equivalent
2179,1892,equivalent
2179,2047,weaker
2179,3240,equivalent
2179,3302,weaker
2179,4492,weaker
2179,4524,weaker
2180,394,incomparable
2180,1496,incomparable
2180,1881,incomparable
2180,2201,stronger
2180,2939,incomparable
2180,3234,stronger
2180,3346,incomparable
2180,3444,incomparable
2180,3683,incomparable
2180,3836,incomparable
2180,4523,incomparable
2181,1051,weaker
2181,2763,equivalent
2181,2830,equivalent
2181,3426,weaker
2181,3611,weaker
2181,3717,weaker
2181,4145,weaker
2181,4233,weaker
2182,449,incomparable
2182,557,stronger
2182,1305,stronger
2182,1457,incomparable
2182,1990,stronger
2182,2777,stronger
2182,2893,incomparable
2183,983,equivalent
2183,1523,weaker
2183,2184,equivalent
2183,2377,equivalent
2183,2672,weaker
2183,2991,equivalent
2183,3623,weaker
2183,3659,weaker
2183,4545,weaker
2183,4553,weaker
2183,4673,weaker
2184,1386,equivalent
2184,1421,equivalent
2184,1709,weaker
2184,2205,equivalent
2184,2525,weaker
2184,2586,weaker
2184,2931,weaker
2184,3165,equivalent
2184,3981,weaker
2184,4015,weaker
2184,4188,weaker
2184,4568,weaker
2185,652,weaker
2185,779,equivalent
2185,808,equivalent
2185,819,weaker
2185,950,equivalent
2185,1597,equivalent
2185,1992,weaker
2185,2361,equivalent
2185,2592,weaker
2185,2941,equivalent
2185,3021,equivalent
2185,3543,weaker
2185,3823,weaker
2185,4603,weaker
2186,75,incomparable
2186,378,incomparable
2186,1524,stronger
2186,1758,stronger
2186,2192,stronger
2186,2889,incomparable
2186,3785,incomparable
2187,305,equivalent
2187,583,weaker
2187,1042,weaker
2187,1448,weaker
2187,1669,weaker
2187,1709,weaker
2187,2919,weaker
2187,3136,equivalent
2187,3509,weaker
2187,3808,weaker
2188,112,weaker
2188,382,weaker
2188,1846,weaker
2188,2787,weaker
2188,2985,weaker
2188,3018,equivalent
2188,3927,weaker
2188,3976,weaker
2188,4054,weaker
2188,4293,weaker
2188,4397,weaker
2189,1047,weaker
2189,1182,equivalent
2189,1680,weaker
2189,1753,equivalent
2189,2874,weaker
2189,2901,equivalent
2189,3051,weaker
2189,3862,weaker
2189,4034,weaker
2189,4098,weaker
2190,288,stronger
2190,1099,stronger
2190,1345,stronger
2190,1739,stronger
2190,2363,stronger
2190,3057,incomparable
2190,3834,incomparable
2190,4155,weaker
2190,4218,incomparable
2191,992,equivalent
2191,1177,equivalent
2191,1643,weaker
2191,2011,equivalent
2191,2621,equivalent
2191,2760,equivalent
2191,3995,weaker
2191,4406,weaker
2191,4435,weaker
2192,512,equivalent
2192,1543,weaker
2192,1757,equivalent
2192,2666,weaker
2192,3884,weaker
2192,4007,weaker
2192,4447,weaker
2193,323,weaker
2193,646,weaker
2193,1005,equivalent
2193,1435,weaker
2193,2669,weaker
2193,3484,weaker
2193,3801,weaker
2194,89,equivalent
2194,118,weaker
2194,364,weaker
2194,771,equivalent
2194,1194,equivalent
2194,1338,equivalent
2194,1466,weaker
2194,1943,weaker
2194,2338,weaker
2194,3409,weaker
2194,3744,weaker
2194,3751,weaker
2194,3767,weaker
2194,3880,weaker
2194,4442,weaker
2195,217,incomparable
2195,735,incomparable
2195,1034,incomparable
2195,1415,equivalent
2195,2358,stronger
2195,3595,incomparable
2196,742,stronger
2196,1178,stronger
2196,1902,incomparable
2196,2806,stronger
2196,3357,incomparable
2196,3582,incomparable
2196,4603,incomparable
2197,148,equivalent
2197,348,weaker
2197,692,weaker
2197,1192,weaker
2197,1715,equivalent
2197,1788,equivalent
2197,3360,weaker
2197,3651,weaker
2197,4303,weaker
2197,4506,weaker
2198,359,weaker
2198,1035,weaker
2198,1411,equivalent
2198,1418,equivalent
2198,1631,weaker
2198,1804,equivalent
2198,2865,weaker
2198,3219,equivalent
2198,4633,weaker
2199,462,incomparable
2199,933,stronger
2199,1050,incomparable
2199,1474,incomparable
2199,1527,stronger
2199,2651,incomparable
2199,3277,incomparable
2199,3621,incomparable
2199,3916,incomparable
2199,4139,incomparable
2199,4328,incomparable
2200,93,equivalent
2200,927,equivalent
2200,998,equivalent
2200,1416,equivalent
2200,1849,weaker
2200,3106,weaker
2200,3582,weaker
2200,3629,weaker
2200,4289,weaker
2201,334,weaker
2201,661,weaker
2201,1618,weaker
2201,1732,equivalent
2201,1848,weaker
2201,3543,weaker
2202,103,weaker
2202,1535,weaker
2202,1853,weaker
2202,1962,weaker
2202,2562,weaker
2202,3520,weaker
2202,3529,weaker
2202,3838,weaker
2202,4470,weaker
2202,4604,weaker
2203,185,stronger
2203,638,incomparable
2203,665,incomparable
2203,773,stronger
2203,1336,stronger
2203,1441,incomparable
2203,1945,stronger
2203,2785,stronger
2203,3338,incomparable
2203,4267,incomparable
2203,4329,incomparable
2204,688,equivalent
2204,2422,equivalent
2204,2552,weaker
2204,2585,equivalent
2204,2858,weaker
2204,3326,weaker
2204,4209,weaker
2205,70,equivalent
2205,162,weaker
2205,423,weaker
2205,554,weaker
2205,990,equivalent
2205,1048,weaker
2205,1600,equivalent
2205,2112,equivalent
2205,3262,weaker
2205,3359,weaker
2205,3441,weaker
2205,4004,weaker
2206,81,equivalent
2206,658,weaker
2206,1079,equivalent
2206,1630,weaker
2206,1737,equivalent
2206,1991,equivalent
2206,2547,equivalent
2206,2565,equivalent
2206,2631,equivalent
2206,2653,weaker
2206,3580,weaker
2206,3839,weaker
2206,4171,weaker
2206,4575,weaker
2207,97,stronger
2207,192,stronger
2207,688,stronger
2207,2431,stronger
2208,695,weaker
2208,834,weaker
2208,857,weaker
2208,2086,weaker
2208,3564,weaker
2208,3583,weaker
2208,4168,weaker
2208,4372,weaker
2209,325,weaker
2209,606,equivalent
2209,862,weaker
2209,1193,equivalent
2209,1596,equivalent
2209,1716,equivalent
2209,2165,weaker
2209,3318,weaker
2209,3454,weaker
2209,3633,weaker
2209,3914,weaker
2209,4366,weaker
2209,4660,weaker
2210,287,equivalent
2210,815,equivalent
2210,1055,weaker
2210,1495,equivalent
2210,1933,equivalent
2210,2776,weaker
2210,2973,weaker
2210,3304,weaker
2210,3557,weaker
2211,221,weaker
2211,450,weaker
2211,849,weaker
2211,914,weaker
2211,2368,weaker
2211,3589,weaker
2211,3758,weaker
2211,4132,weaker
2211,4207,weaker
2211,4313,weaker
2211,4335,weaker
2211,4377,weaker
2211,4538,weaker
2212,83,stronger
2212,230,stronger
2212,734,stronger
2212,828,incomparable
2212,960,incomparable
2212,1251,weaker
2212,2323,stronger
2212,2906,stronger
2212,4315,incomparable
2212,4552,incomparable
2213,892,equivalent
2213,1073,weaker
2213,1715,equivalent
2213,1911,equivalent
2213,2028,equivalent
2213,2288,weaker
2213,2356,equivalent
2213,2583,equivalent
2213,2590,equivalent
2213,3371,weaker
2213,3389,weaker
2213,4197,weaker
2214,23,weaker
2214,128,equivalent
2214,209,weaker
2214,406,weaker
2214,527,equivalent
2214,1305,equivalent
2214,2441,weaker
2214,2688,weaker
2214,3268,weaker
2214,4049,weaker
2214,4216,weaker
2214,4305,weaker
2214,4495,weaker
2214,4581,weaker
2215,50,weaker
2215,609,equivalent
2215,714,weaker
2215,1171,weaker
2215,1211,equivalent
2215,1404,equivalent
2215,1553,equivalent
2215,1741,equivalent
2215,2742,equivalent
2215,3103,weaker
2215,3496,weaker
2215,4539,weaker
2215,4600,weaker
2216,889,weaker
2216,1362,equivalent
2216,1540,equivalent
2216,2729,equivalent
2216,4051,weaker
2216,4149,weaker
2217,101,weaker
2217,889,incomparable
2217,982,stronger
2217,1996,weaker
2217,2517,incomparable
2217,3118,stronger
2217,3370,incomparable
2217,3886,incomparable
2217,4211,incomparable
2218,653,weaker
2218,721,equivalent
2218,780,equivalent
2218,948,equivalent
2218,964,weaker
2218,1311,equivalent
2218,2564,equivalent
2218,2865,weaker
2218,3052,weaker
2218,4181,weaker
2218,4489,weaker
2219,457,weaker
2219,1110,weaker
2219,2037,weaker
2219,2050,weaker
2219,2517,weaker
2219,2619,equivalent
2219,3264,weaker
2219,3692,weaker
2219,3724,weaker
2219,3725,weaker
2219,4268,weaker
2219,4405,weaker
2219,4657,weaker
2219,4660,weaker
2220,1736,equivalent
2220,2215,equivalent
2220,2232,weaker
2220,2634,equivalent
2220,2813,equivalent
2220,2964,weaker
2220,3591,weaker
2220,3994,weaker
2220,4027,weaker
2221,1370,weaker
2221,1657,weaker
2221,1727,equivalent
2221,1873,weaker
2221,2171,equivalent
2221,4028,weaker
2221,4608,weaker
2222,118,incomparable
2222,1071,incomparable
2222,1190,stronger
2222,1301,incomparable
2222,1401,stronger
2222,1421,stronger
2222,1671,incomparable
2222,2158,stronger
2222,3083,incomparable
2222,3308,incomparable
2222,3393,incomparable
2222,3541,incomparable
2222,3815,incomparable
2222,3894,incomparable
2223,365,weaker
2223,483,weaker
2223,887,weaker
2223,1698,equivalent
2223,3239,equivalent
2223,3324,weaker
2223,3508,weaker
2223,3660,weaker
2223,3763,weaker
2223,3863,weaker
2223,4621,weaker
2224,40,weaker
2224,390,weaker
2224,430,weaker
2224,737,equivalent
2224,1278,weaker
2224,1973,equivalent
2224,2213,equivalent
2224,2310,weaker
2224,3130,weaker
2224,3453,weaker
2224,3756,weaker
2224,4025,weaker
2224,4583,weaker
2225,103,weaker
2225,499,equivalent
2225,1070,weaker
2225,1361,weaker
2225,1493,equivalent
2225,2000,weaker
2225,2289,weaker
2225,2310,weaker
2225,2529,equivalent
2225,2715,equivalent
2225,3618,weaker
2226,878,equivalent
2226,2219,equivalent
2226,2717,equivalent
2226,3470,weaker
2226,3948,weaker
2226,4292,weaker
2226,4607,weaker
2227,1043,incomparable
2227,1851,incomparable
2227,2120,stronger
2227,2771,stronger
2227,2977,stronger
2227,3308,incomparable
2228,363,weaker
2228,985,weaker
2228,1119,weaker
2228,1133,weaker
2228,1241,weaker
2228,1525,weaker
2228,1904,weaker
2228,1968,equivalent
2228,2203,weaker
2228,2220,equivalent
2228,2474,weaker
2228,2553,equivalent
2228,3277,weaker
2228,3764,weaker
2228,4216,weaker
2228,4267,weaker
2229,177,weaker
2229,632,weaker
2229,1232,weaker
2229,1955,equivalent
2229,2495,equivalent
2229,2589,equivalent
2229,2639,equivalent
2229,2760,equivalent
2229,2837,equivalent
2229,4682,weaker
2230,200,equivalent
2230,706,weaker
2230,1567,equivalent
2230,2130,weaker
2230,2295,equivalent
2230,2316,weaker
2230,2344,equivalent
2230,2368,weaker
2230,2378,equivalent
2230,2440,equivalent
2230,4623,weaker
2230,4680,weaker
2231,73,weaker
2231,1595,equivalent
2231,1725,equivalent
2231,2029,weaker
2231,3057,weaker
2231,3261,weaker
2231,3315,weaker
2231,4459,weaker
2232,9,incomparable
2232,339,incomparable
2232,402,incomparable
2232,1464,incomparable
2232,2414,stronger
2232,2456,incomparable
2232,2672,incomparable
2232,3035,stronger
2232,3181,stronger
2232,3272,incomparable
2232,3338,weaker
2232,4033,incomparable
2233,6,equivalent
2233,445,weaker
2233,645,weaker
2233,819,weaker
2233,1775,equivalent
2233,1804,equivalent
2233,3672,weaker
2233,3730,weaker
2234,112,weaker
2234,125,weaker
2234,491,weaker
2234,1014,weaker
2234,2067,weaker
2234,2344,equivalent
2234,2662,weaker
2234,2705,equivalent
2234,2764,equivalent
2234,3414,weaker
2234,4049,weaker
2235,155,weaker
2235,607,equivalent
2235,701,equivalent
2235,987,equivalent
2235,2133,equivalent
2235,2756,equivalent
2235,3010,equivalent
2235,3262,weaker
2235,3653,weaker
2235,3825,weaker
2235,4531,weaker
2236,68,weaker
2236,190,weaker
2236,378,weaker
2236,417,weaker
2236,1620,equivalent
2236,1882,weaker
2236,2620,equivalent
2236,4258,weaker
2237,312,weaker
2237,1520,equivalent
2237,2126,weaker
2237,2437,equivalent
2237,3314,weaker
2237,4137,weaker
2237,4215,weaker
2237,4608,weaker
2238,135,stronger
2238,293,stronger
2238,459,stronger
2238,1673,incomparable
2238,2385,stronger
2238,2406,stronger
2238,2602,incomparable
2238,2775,stronger
2238,3553,incomparable
2238,3792,incomparable
2238,3970,incomparable
2238,4094,incomparable
2238,4571,incomparable
2239,83,stronger
2239,842,incomparable
2239,915,stronger
2239,1886,stronger
2239,2130,incomparable
2239,2724,incomparable
2239,2792,stronger
2239,3226,stronger
2239,3598,incomparable
2239,3730,incomparable
2239,3736,incomparable
2239,3806,incomparable
2239,3866,incomparable
2239,4031,incomparable
2239,4312,incomparable
2239,4573,incomparable
2240,114,incomparable
2240,141,stronger
2240,1411,stronger
2240,1718,incomparable
2240,1726,incomparable
2240,2048,incomparable
2240,2533,incomparable
2240,3915,incomparable
2240,4465,incomparable
2240,4515,incomparable
2240,4578,incomparable
2241,25,incomparable
2241,367,incomparable
2241,470,stronger
2241,703,incomparable
2241,832,incomparable
2241,1537,incomparable
2241,1599,stronger
2241,1746,incomparable
2241,1872,incomparable
2241,2996,stronger
2241,3414,incomparable
2241,3444,incomparable
2241,3905,incomparable
2241,4153,incomparable
2241,4244,incomparable
2242,516,incomparable
2242,1385,stronger
2242,1929,incomparable
2242,2140,incomparable
2242,2319,incomparable
2242,2479,equivalent
2242,2818,stronger
2242,2836,incomparable
2242,2865,incomparable
2242,2911,stronger
2242,3578,incomparable
2243,116,stronger
2243,246,incomparable
2243,341,incomparable
2243,522,incomparable
2243,1317,stronger
2243,1352,stronger
2243,1826,incomparable
2243,1899,stronger
2243,1918,stronger
2243,2705,stronger
2243,2809,stronger
2243,3044,stronger
2243,3655,incomparable
2243,3843,incomparable
2243,4376,incomparable
2243,4474,incomparable
2244,490,stronger
2244,583,incomparable
2244,1278,incomparable
2244,1778,stronger
2244,2227,incomparable
2244,2617,stronger
2244,3181,stronger
2244,3240,stronger
2244,3383,incomparable
2244,4255,incomparable
2244,4434,incomparable
2244,4457,incomparable
2244,4620,incomparable
2245,956,stronger
2245,1121,stronger
2245,1313,incomparable
2245,1421,stronger
2245,1455,weaker
2245,1525,incomparable
2245,3206,stronger
2245,3211,incomparable
2245,3272,incomparable
2245,3646,incomparable
2245,3873,incomparable
2245,4208,incomparable
2246,41,incomparable
2246,539,stronger
2246,930,incomparable
2246,982,stronger
2246,1146,incomparable
2246,1875,incomparable
2246,2286,stronger
2246,3709,incomparable
2246,4212,incomparable
2246,4232,incomparable
2247,84,stronger
2247,474,incomparable
2247,943,incomparable
2247,954,stronger
2247,1306,stronger
2247,1352,stronger
2247,2448,stronger
2247,2773,stronger
2247,3303,incomparable
2247,3308,incomparable
2248,572,incomparable
2248,692,incomparable
2248,1002,stronger
2248,1607,stronger
2248,1694,incomparable
2248,1814,stronger
2248,1838,weaker
2248,1922,incomparable
2248,2719,stronger
2248,3871,incomparable
2248,4062,incomparable
2248,4527,incomparable
2248,4555,incomparable
2249,244,stronger
2249,737,stronger
2249,827,incomparable
2249,880,incomparable
2249,1333,stronger
2249,2273,incomparable
2249,2744,incomparable
2249,3013,stronger
2249,3442,incomparable
2249,3452,incomparable
2249,3561,incomparable
2250,942,stronger
2250,1616,stronger
2250,1913,incomparable
2250,2032,stronger
2250,2858,incomparable
2250,3857,incomparable
2250,3939,incomparable
2250,4372,incomparable
2251,124,incomparable
2251,655,incomparable
2251,1046,incomparable
2251,1372,stronger
2251,1589,stronger
2251,1769,stronger
2251,1985,stronger
2251,2126,incomparable
2251,3511,weaker
2251,3545,incomparable
2252,7,stronger
2252,130,incomparable
2252,145,stronger
2252,254,stronger
2252,520,incomparable
2252,1878,equivalent
2252,2895,incomparable
2252,3253,weaker
2252,3752,incomparable
2253,3,incomparable
2253,335,incomparable
2253,713,incomparable
2253,806,incomparable
2253,815,stronger
2253,1235,incomparable
2253,2078,incomparable
2253,2533,incomparable
2253,3021,stronger
2253,3260,incomparable
2253,3762,incomparable
2253,3959,incomparable
2253,4469,incomparable
2254,89,stronger
2254,396,incomparable
2254,857,stronger
2254,1220,stronger
2254,1574,stronger
2254,2631,stronger
2254,3082,incomparable
2254,4227,incomparable
2255,285,stronger
2255,390,incomparable
2255,653,incomparable
2255,715,stronger
2255,1002,stronger
2255,2962,stronger
2255,3360,incomparable
2255,3576,incomparable
2255,3577,incomparable
2255,3677,incomparable
2255,4495,incomparable
2255,4572,incomparable
2255,4670,incomparable
2256,19,incomparable
2256,909,incomparable
2256,1455,incomparable
2256,1549,stronger
2256,2829,stronger
2256,2894,incomparable
2256,2989,stronger
2256,3063,incomparable
2256,3076,incomparable
2256,3351,incomparable
2256,4669,incomparable
2257,884,stronger
2257,1817,stronger
2257,1835,incomparable
2257,1908,incomparable
2257,3089,incomparable
2257,3780,incomparable
2257,4270,incomparable
2257,4385,incomparable
2257,4484,incomparable
2257,4501,incomparable
2257,4526,incomparable
2258,405,incomparable
2258,2288,equivalent
2258,2343,incomparable
2258,3714,incomparable
2258,3815,incomparable
2259,851,incomparable
2259,1077,stronger
2259,1554,stronger
2259,1674,stronger
2259,2228,stronger
2259,2905,stronger
2259,3132,stronger
2259,4325,incomparable
2260,575,incomparable
2260,700,stronger
2260,1520,stronger
2260,1566,stronger
2260,1898,incomparable
2260,2287,stronger
2260,2542,stronger
2260,2771,stronger
2260,4116,incomparable
2260,4564,incomparable
2261,707,incomparable
2261,721,stronger
2261,896,stronger
2261,1340,incomparable
2261,1476,equivalent
2261,1753,stronger
2261,1822,stronger
2261,1920,stronger
2261,1962,incomparable
2261,2700,incomparable
2261,2822,stronger
2261,2880,incomparable
2261,3680,incomparable
2262,232,stronger
2262,1246,incomparable
2262,1979,incomparable
2262,2093,incomparable
2262,2158,stronger
2262,2313,stronger
2262,2477,weaker
2262,2934,stronger
2262,3228,stronger
2262,3248,stronger
2262,3631,incomparable
2262,3752,incomparable
2262,4688,incomparable
2263,775,incomparable
2263,1233,incomparable
2263,1489,incomparable
2263,1766,stronger
2263,1813,stronger
2263,1838,incomparable
2263,2631,stronger
2263,2663,incomparable
2263,3157,stronger
2263,3238,stronger
2263,3296,incomparable
2264,735,incomparable
2264,773,stronger
2264,1679,stronger
2264,2684,incomparable
2264,2696,incomparable
2264,2754,stronger
2264,2864,incomparable
2264,2895,incomparable
2264,3023,stronger
2264,3437,incomparable
2265,70,stronger
2265,262,incomparable
2265,491,incomparable
2265,644,stronger
2265,800,stronger
2265,2473,weaker
2265,2573,incomparable
2265,3338,weaker
2266,287,stronger
2266,760,stronger
2266,805,stronger
2266,1586,incomparable
2266,2811,stronger
2266,2958,incomparable
2266,3903,incomparable
2266,4325,incomparable
2266,4460,incomparable
2267,485,stronger
2267,837,incomparable
2267,1010,stronger
2267,1080,stronger
2267,1195,stronger
2267,1519,incomparable
2267,2397,stronger
2267,2961,stronger
2267,3097,incomparable
2267,3173,stronger
2267,3629,incomparable
2267,3970,incomparable
2268,1288,incomparable
2268,1643,equivalent
2268,1821,incomparable
2268,1913,incomparable
2268,3259,weaker
2268,3794,incomparable
2268,4317,weaker
2269,273,incomparable
2269,322,incomparable
2269,761,incomparable
2269,1413,stronger
2269,1509,stronger
2269,1745,stronger
2269,1985,stronger
2269,2103,incomparable
2269,3411,incomparable
2269,3556,incomparable
2269,3596,incomparable
2270,1522,stronger
2270,1872,incomparable
2270,2147,stronger
2270,2720,incomparable
2270,2890,incomparable
2270,3546,incomparable
2270,3759,incomparable
2270,4144,incomparable
2270,4644,incomparable
2271,571,incomparable
2271,1427,incomparable
2271,2124,incomparable
2271,3077,incomparable
2271,4462,incomparable
2272,1717,stronger
2272,2047,incomparable
2272,2109,stronger
2272,2222,incomparable
2272,2625,stronger
2272,2689,incomparable
2272,2879,incomparable
2272,2964,incomparable
2272,3053,weaker
2272,3359,incomparable
2272,3392,incomparable
2273,519,stronger
2273,547,stronger
2273,811,incomparable
2273,1639,stronger
2273,2219,stronger
2273,2840,stronger
2273,2902,incomparable
2273,3356,incomparable
2273,3918,incomparable
2273,4095,incomparable
2273,4325,incomparable
2273,4434,incomparable
2274,434,incomparable
2274,549,incomparable
2274,727,incomparable
2274,878,stronger
2274,994,incomparable
2274,2531,incomparable
2274,2785,stronger
2274,3546,incomparable
2274,4166,incomparable
2275,346,incomparable
2275,426,incomparable
2275,1314,stronger
2275,1502,incomparable
2275,2070,incomparable
2275,3432,incomparable
2275,4377,incomparable
2275,4672,weaker
2276,707,incomparable
2276,768,stronger
2276,845,incomparable
2276,908,stronger
2276,1249,incomparable
2276,1310,stronger
2276,1445,weaker
2276,1658,weaker
2276,1729,incomparable
2276,1920,stronger
2276,2722,incomparable
2276,2749,incomparable
2276,2836,incomparable
2276,2849,incomparable
2276,2894,incomparable
2276,3055,weaker
2276,3117,stronger
2276,3429,incomparable
2276,3651,incomparable
2277,122,stronger
2277,755,stronger
2277,874,stronger
2277,896,stronger
2277,1585,stronger
2277,1913,incomparable
2277,2644,incomparable
2277,3037,stronger
2277,3608,incomparable
2277,4551,incomparable
2278,89,stronger
2278,900,stronger
2278,1108,stronger
2278,1116,stronger
2278,1476,stronger
2278,1840,incomparable
2278,2276,stronger
2278,2672,incomparable
2278,3698,incomparable
2278,3989,incomparable
2278,4080,incomparable
2279,343,incomparable
2279,358,incomparable
2279,445,stronger
2279,1433,stronger
2279,2022,stronger
2279,2493,incomparable
2279,2500,stronger
2279,3219,stronger
2280,1485,incomparable
2280,1505,stronger
2280,2130,incomparable
2280,2283,equivalent
2280,2816,incomparable
2280,3007,incomparable
2280,3083,weaker
2280,3110,stronger
2280,3201,incomparable
2280,3264,weaker
2280,3696,incomparable
2280,3965,incomparable
2280,3997,incomparable
2280,4107,incomparable
2280,4559,incomparable
2281,217,stronger
2281,1488,incomparable
2281,2308,incomparable
2281,2409,stronger
2281,2867,incomparable
2281,3646,incomparable
2281,3691,incomparable
2281,4401,incomparable
2282,42,incomparable
2282,739,stronger
2282,1121,stronger
2282,1470,incomparable
2282,1552,incomparable
2282,1876,incomparable
2282,3789,incomparable
2282,3814,incomparable
2283,185,stronger
2283,595,stronger
2283,1042,incomparable
2283,2156,incomparable
2283,2752,stronger
2283,2773,stronger
2283,2778,incomparable
2283,2823,stronger
2283,3007,incomparable
2283,3051,weaker
2283,3319,weaker
2283,3608,incomparable
2283,3623,incomparable
2284,855,stronger
2284,1001,stronger
2284,1891,stronger
2284,2064,incomparable
2284,2546,incomparable
2284,2864,incomparable
2284,3056,weaker
2284,3398,incomparable
2284,3829,incomparable
2284,3940,incomparable
2284,4054,incomparable
2284,4391,incomparable
2284,4493,incomparable
2285,86,incomparable
2285,172,incomparable
2285,384,incomparable
2285,525,stronger
2285,820,incomparable
2285,2119,incomparable
2285,2422,stronger
2285,2491,stronger
2285,2557,stronger
2285,3158,stronger
2285,3254,incomparable
2285,3892,incomparable
2285,3970,incomparable
2285,4337,incomparable
2285,4343,incomparable
2286,527,stronger
2286,537,incomparable
2286,615,incomparable
2286,929,stronger
2286,1198,stronger
2286,1883,stronger
2286,2109,stronger
2286,2193,stronger
2286,2532,stronger
2286,2798,stronger
2286,3223,stronger
2286,3525,weaker
2286,3800,incomparable
2286,3810,incomparable
2286,3908,incomparable
2286,4333,incomparable
2286,4536,incomparable
2287,1103,stronger
2287,1561,incomparable
2287,1596,stronger
2287,1688,stronger
2287,2191,stronger
2287,2706,incomparable
2287,2869,incomparable
2287,3615,incomparable
2287,3916,incomparable
2287,4217,incomparable
2288,64,stronger
2288,66,incomparable
2288,576,stronger
2288,2241,weaker
2288,2773,stronger
2288,3100,weaker
2288,3438,incomparable
2288,3525,weaker
2288,3632,incomparable
2288,4163,incomparable
2288,4270,weaker
2289,349,incomparable
2289,1448,weaker
2289,1621,stronger
2289,2004,incomparable
2289,2223,stronger
2289,2738,stronger
2289,2807,stronger
2289,2825,stronger
2289,3034,incomparable
2289,3210,incomparable
2289,3450,incomparable
2289,3628,incomparable
2289,3809,incomparable
2289,4195,incomparable
2289,4262,incomparable
2289,4382,incomparable
2290,165,incomparable
2290,436,incomparable
2290,592,stronger
2290,680,incomparable
2290,1443,incomparable
2290,1854,incomparable
2290,1995,stronger
2290,2070,incomparable
2290,3272,incomparable
2290,3347,incomparable
2290,3470,incomparable
2290,4191,incomparable
2291,601,stronger
2291,849,incomparable
